,red,blue,green,nir08,swir16,emad,smad,bcmad,ndvi,mndwi,evi,ndbi,bs_pc_50,pv_pc_50,npv_pc_50,bs_med_jan_apr,pv_med_jan_apr,npv_med_jan_apr,bs_med_may_aug,pv_med_may_aug,npv_med_may_aug,bs_med_sep_dec,pv_med_sep_dec,npv_med_sep_dec,dem,x,y,class_id,lulc
1439,252.0,240.0,428.0,3435.0,1434.0,871.7677,0.0014446974,0.07092412,0.8633034,-0.54027927,0.60527116,-0.41096735,3.0,91.0,6.0,12.0,67.0,21.0,4.5,86.0,7.0,37.0,61.0,12.0,401.80685,3093781.7146504493,-1997541.6561117193,1,forest
1440,440.0,382.0,750.0,3654.0,1939.0,1102.0869,0.0024990141,0.06770654,0.7850513,-0.4421718,0.5983319,-0.30663326,4.0,90.0,7.0,13.0,67.5,8.5,6.0,86.0,5.0,41.5,51.0,23.0,344.14917,3098034.564476715,-1997523.298697768,3,grassland
1441,392.0,382.0,715.0,4021.0,1803.0,685.527,0.00095164776,0.046780303,0.82234305,-0.43208894,0.671639,-0.38083795,9.0,87.0,4.0,32.5,54.0,53.0,19.0,50.0,27.0,27.0,33.0,66.0,945.9408,3120715.465447883,-1997410.5984782854,1,forest
1444,511.0,552.0,738.0,4319.0,2026.0,2739.5815,0.0069747567,0.12447908,0.78840584,-0.46599135,0.71876186,-0.3613869,7.0,81.0,15.0,6.0,77.0,21.0,20.5,60.0,23.5,29.0,45.0,63.0,28.438745,3173158.634158047,-1997056.0034738013,1,forest
1445,433.0,363.0,719.0,3770.0,2077.0,1360.8304,0.0029923916,0.07704078,0.7939567,-0.48569387,0.6113737,-0.28955022,3.0,85.0,11.0,14.0,78.0,8.0,6.0,78.0,12.5,2.0,86.0,11.0,8.830102,3054089.9709716747,-1999089.1986849857,3,grassland
1446,836.0,635.0,917.0,3236.0,2284.0,1501.9637,0.0057848096,0.081190094,0.589391,-0.42705405,0.44479036,-0.17246374,22.0,55.0,30.0,20.0,65.0,9.0,29.0,33.0,37.0,21.0,67.0,20.0,14.397166,3056925.6123606474,-1999082.3431822618,4,buildup
1447,708.0,484.0,721.0,2784.0,2169.0,1061.5918,0.006682992,0.08223353,0.5945017,-0.5010381,0.38725564,-0.12416717,2.0,65.0,29.0,11.0,74.0,18.0,2.0,54.0,37.0,4.5,59.0,37.0,42.285954,3061179.018784372,-1999071.5370555033,2,cropland
1448,255.0,253.0,449.0,4409.0,1792.0,933.3098,0.001508832,0.04946512,0.8906518,-0.599286,0.7395933,-0.4220287,4.0,90.0,8.0,7.0,79.0,7.0,5.0,89.5,10.0,10.0,87.0,11.0,24.375463,3062596.895138604,-1999067.7026247964,2,cropland
1449,541.0,413.0,697.0,3666.0,2265.0,1391.6091,0.0057925284,0.07919085,0.7428096,-0.52937204,0.5655289,-0.23621649,1.0,81.0,17.0,25.0,71.0,14.0,26.0,68.0,20.0,3.0,65.0,27.0,74.61617,3068268.066597069,-1999051.435350982,1,forest
1450,845.0,533.0,846.0,3442.0,2383.0,1169.7114,0.009614408,0.07456324,0.60578495,-0.47599876,0.44731134,-0.18180256,4.0,75.0,16.0,10.0,77.5,15.0,4.0,62.5,27.0,10.0,58.0,25.5,107.71919,3069685.83163181,-1999047.136145058,3,grassland
1451,768.0,442.0,737.0,2881.0,2280.0,1179.9554,0.007872164,0.08616958,0.57906276,-0.5114352,0.3726894,-0.11645031,7.0,69.0,19.0,10.0,74.0,18.0,7.0,44.5,42.0,25.5,53.0,14.0,126.4348,3071103.5966665535,-1999042.7207453174,3,grassland
1452,470.0,474.0,958.0,4729.0,2010.0,1084.803,0.0021604896,0.057701856,0.819196,-0.35444745,0.7608619,-0.4034723,4.0,93.0,4.0,25.0,61.0,29.0,7.0,89.5,7.5,30.5,72.0,12.0,430.36926,3089534.542118214,-1998976.838446314,3,grassland
1453,466.0,352.0,596.0,3341.0,2039.0,982.51465,0.0035404265,0.06986582,0.75518787,-0.54762805,0.5325258,-0.24200746,3.0,71.0,23.0,21.5,65.0,23.0,6.0,61.0,33.0,11.0,58.0,15.0,393.7914,3090952.195833466,-1998971.0287299242,3,grassland
1454,228.0,256.0,448.0,3772.0,1634.0,643.2378,0.0010716915,0.03506,0.88600004,-0.5696446,0.6701967,-0.39548653,3.0,86.0,11.0,13.0,56.0,41.0,4.0,77.0,16.0,4.5,62.0,12.0,428.33014,3095205.3796182056,-1998953.251007997,1,forest
1455,245.0,224.0,410.0,4362.0,1654.0,1344.8517,0.0012974143,0.070468895,0.89364004,-0.60271317,0.7272823,-0.45013297,8.0,84.0,10.0,13.0,66.0,9.5,11.0,79.0,15.5,11.0,75.0,12.5,465.25793,3096623.033333458,-1998947.0927157588,3,grassland
1456,278.0,292.0,644.0,4895.0,1855.0,980.28534,0.00044214725,0.047064636,0.8925188,-0.4845938,0.8030683,-0.4503704,7.0,87.0,8.0,11.0,78.0,36.5,10.0,65.5,10.0,17.0,48.0,21.0,700.74066,3105129.2895834455,-1998908.2838977873,3,grassland
1457,766.0,512.0,811.0,3022.0,2602.0,1088.4814,0.0046471655,0.07065027,0.59556496,-0.5247582,0.4093482,-0.07467994,5.0,72.0,17.0,24.0,60.0,19.0,5.5,59.0,28.0,15.5,55.0,29.5,425.07416,3106546.943298698,-1998901.544649455,3,grassland
1458,265.0,250.0,519.0,5144.0,2140.0,777.92865,0.00072556734,0.037748758,0.9020152,-0.60962766,0.82088304,-0.4124108,9.0,86.0,10.0,16.0,63.0,35.0,11.0,76.5,21.0,16.0,58.0,16.0,260.92966,3107964.597013947,-1998894.5730155802,3,grassland
1459,522.0,498.0,755.0,3130.0,1494.0,1492.4722,0.0050697923,0.123971194,0.71412927,-0.32859048,0.5204758,-0.35380623,8.0,80.0,11.0,17.0,50.0,31.0,29.0,49.5,17.0,18.0,35.0,65.0,1184.6218,3117888.061701225,-1998843.6801600805,1,forest
1461,602.0,538.0,865.0,4121.0,2001.0,1953.8448,0.0054938197,0.101747595,0.74507725,-0.39637128,0.6422471,-0.34629202,11.0,85.0,12.0,14.5,82.0,24.5,7.0,65.5,27.5,12.5,51.0,56.0,40.15812,3144821.812498659,-1998681.474550024,3,grassland
1462,475.0,436.0,755.0,3903.0,2011.0,994.3316,0.0013450384,0.06036604,0.783006,-0.45408535,0.6356153,-0.3199188,4.0,92.0,7.0,8.0,82.0,12.5,27.0,60.5,12.0,9.0,57.0,48.0,10.538979,3158996.345900345,-1998582.2462490145,2,cropland
1463,639.0,633.0,1033.0,4066.0,2128.0,1306.5276,0.0019661784,0.06960033,0.72837406,-0.34640935,0.65139705,-0.31288344,8.0,77.0,15.0,19.5,76.0,16.0,17.0,49.0,33.0,23.5,49.0,58.0,212.99483,3163248.5278096665,-1998550.52582781,4,buildup
1465,610.0,604.0,786.0,3897.0,1876.0,1924.4728,0.0066865683,0.12682563,0.72931,-0.40946656,0.63080525,-0.35007793,10.0,77.0,9.0,10.0,77.0,12.5,17.0,62.5,9.0,20.5,49.0,55.5,27.935823,3176004.6282596677,-1998450.3686293233,3,grassland
1466,326.0,275.0,471.0,4025.0,2016.0,1167.124,0.0038291514,0.06778048,0.85014933,-0.6212304,0.6644035,-0.33256084,5.0,80.0,17.0,9.0,83.0,9.5,3.5,77.0,20.0,7.0,75.0,19.5,5.3412685,3049839.5701742047,-2000516.4713106088,3,grassland
1467,310.0,269.0,487.0,3406.0,1539.0,1076.2195,0.0036762655,0.08925508,0.83315396,-0.51924974,0.58421713,-0.3775531,5.0,81.0,16.0,19.0,72.0,12.5,7.0,81.0,11.0,7.0,79.0,17.0,8.90103,3054093.3105563945,-2000507.0588640599,2,cropland
1468,754.0,512.0,769.0,2960.0,2626.0,1176.1604,0.007746309,0.083892725,0.5939688,-0.54698086,0.404207,-0.059792336,13.0,52.0,30.0,20.0,64.0,17.0,13.0,37.0,47.0,16.0,58.0,33.5,76.65396,3062600.7913207803,-2000485.5613171651,3,grassland
1469,351.0,313.0,528.0,3093.0,1675.0,712.0635,0.002213329,0.0551371,0.7961672,-0.52065367,0.5334007,-0.2973993,2.0,88.0,13.0,6.0,77.0,11.0,3.0,80.0,16.0,29.0,64.0,16.0,43.338326,3064018.667675018,-2000481.6104191076,3,grassland
1470,516.0,493.0,774.0,3871.0,2161.0,1520.6606,0.0032553673,0.08785057,0.7647595,-0.47257242,0.63208866,-0.28348807,10.0,67.0,26.0,11.0,69.0,25.0,17.0,62.0,35.0,21.0,52.0,39.5,73.53832,3147484.4633989427,-1973163.2546211586,3,grassland
1472,337.0,358.0,689.0,5112.0,2027.0,1386.5342,0.0025160313,0.0589808,0.8763076,-0.4926362,0.8261817,-0.43213332,5.0,91.0,5.0,18.5,64.0,18.0,9.0,85.5,6.5,21.0,67.0,16.5,213.9597,3075277.0756958844,-1974940.6222291242,1,forest
1473,228.0,212.0,433.0,2527.0,1165.0,371.45325,0.0011311173,0.030592747,0.8344828,-0.45807263,0.46708655,-0.36890578,2.0,92.0,6.0,24.0,68.0,10.0,31.0,91.0,6.0,29.5,41.0,35.5,165.85332,3076693.170938265,-1974935.9798692404,3,grassland
1474,306.0,346.0,530.0,4165.0,1663.0,1007.59564,0.0010930896,0.067091584,0.8631178,-0.5166438,0.71964043,-0.42930678,12.0,87.0,10.0,20.0,65.0,43.0,17.0,64.0,17.0,24.0,51.0,56.0,115.92637,3131919.104279281,-1974677.9823520402,1,forest
1475,260.0,331.0,473.0,3407.0,1429.0,1106.2761,0.0032935143,0.0737764,0.85819477,-0.50262886,0.63018143,-0.4090157,8.0,89.0,9.0,9.0,74.0,47.0,13.0,64.0,33.0,14.0,55.0,52.0,205.12968,3133335.0882021734,-1974669.3940958115,1,forest
1476,593.0,550.0,1010.0,4311.0,2330.0,898.92615,0.0015662909,0.053811397,0.7581566,-0.39520958,0.6762951,-0.29829848,5.0,93.0,2.0,9.5,86.0,40.0,8.0,73.5,56.0,9.0,58.0,42.0,295.75607,3141830.4351420593,-1974616.355889507,3,grassland
1477,783.0,659.0,947.0,3511.0,2338.0,1571.552,0.0040299594,0.1006839,0.6353051,-0.42343983,0.5140768,-0.2005471,11.0,69.0,21.0,18.5,70.0,30.0,11.0,60.5,32.5,21.0,53.0,27.0,65.03231,3143246.4190649516,-1974607.1873730605,3,grassland
1479,247.0,277.0,515.0,4088.0,1590.0,919.8493,0.0008806884,0.052904524,0.8860439,-0.5106888,0.7116917,-0.43994367,9.0,80.0,26.0,10.0,81.0,17.5,14.0,55.5,38.0,46.5,49.0,65.0,195.68907,3150325.6707624574,-1974559.8361121207,3,grassland
1481,326.0,367.0,659.0,5101.0,2092.0,934.5517,0.00064587593,0.047778215,0.87986,-0.5209015,0.83452755,-0.41832337,9.0,86.0,3.0,11.0,83.0,32.0,15.0,82.0,9.0,24.0,66.0,9.5,80.39592,3164483.6175600183,-1974458.1705346417,3,grassland
1482,764.0,573.0,895.0,3192.0,2173.0,1132.1138,0.0040109456,0.067490906,0.61375123,-0.41655797,0.4503469,-0.18993479,3.0,85.0,11.0,9.0,72.0,19.0,13.0,69.5,16.0,34.0,54.0,38.0,125.00615,3167315.140127835,-1974436.7001282284,3,grassland
1483,257.0,309.0,584.0,4262.0,1819.0,1168.4329,0.0006931126,0.06747092,0.886258,-0.5139409,0.7424091,-0.40174314,5.0,93.0,8.0,7.0,88.0,26.0,5.0,87.5,15.5,20.0,62.0,20.0,89.57153,3168730.9014117448,-1974425.790849158,1,forest
1484,742.0,498.0,814.0,2939.0,2330.0,845.0963,0.0036179423,0.05583299,0.59684867,-0.4821883,0.40220416,-0.115581736,9.0,65.0,25.0,16.0,66.0,15.0,12.5,56.0,33.0,21.0,49.0,25.0,57.180077,3068200.495666157,-1976378.9914236371,3,grassland
1485,194.0,185.0,392.0,4528.0,1507.0,742.1245,0.00080245733,0.036560155,0.9178314,-0.5871511,0.757454,-0.50057995,5.0,89.0,7.0,16.5,76.0,5.0,5.5,85.5,10.0,14.5,82.0,14.0,140.05525,3071032.9087899006,-1976370.4024628813,1,forest
1486,244.0,217.0,393.0,3320.0,1707.0,684.9271,0.0015960634,0.050422583,0.8630752,-0.6257143,0.584502,-0.3208673,4.0,73.0,22.0,23.0,66.0,19.5,4.0,70.5,23.0,23.0,59.0,16.5,11.080517,3088027.7214908376,-1976310.9762373066,2,cropland
1487,217.0,204.0,396.0,3491.0,1478.0,416.33575,0.0004312992,0.02763116,0.8829558,-0.5773746,0.6171304,-0.4051117,2.0,78.0,19.0,8.0,58.0,18.5,7.0,68.0,25.5,13.0,62.0,25.0,147.90819,3093692.5477383253,-1976288.111113869,1,forest
1488,354.0,275.0,505.0,3287.0,1986.0,1761.1107,0.0058831573,0.115023464,0.8055479,-0.5945403,0.54931265,-0.24672864,5.0,69.0,24.0,11.0,62.0,28.5,5.0,62.0,31.0,32.0,47.0,41.0,367.31918,3096524.849542578,-1976276.0401959312,3,grassland
1489,443.0,368.0,810.0,4826.0,2066.0,1357.0027,0.0013901889,0.0649432,0.8318467,-0.4367177,0.74419326,-0.40046436,9.0,85.0,15.0,11.5,67.0,17.5,18.0,81.5,16.0,43.0,57.0,15.5,383.15668,3099357.2626663246,-1976263.7371521913,3,grassland
1490,254.0,232.0,443.0,3165.0,1325.0,420.34344,0.00067433715,0.028885286,0.8514185,-0.4988687,0.5620125,-0.40979958,4.0,79.0,16.0,11.5,61.0,23.0,6.0,79.0,18.0,29.0,58.0,16.5,672.4401,3100773.3579087057,-1976257.3535002973,3,grassland
1491,355.0,382.0,654.0,4721.0,1750.0,1510.6324,0.0031409264,0.06317216,0.8601261,-0.45590684,0.78042334,-0.45912537,16.0,79.0,12.0,20.0,70.5,28.5,20.5,54.0,50.0,27.5,54.0,53.0,280.4667,3127679.501472418,-1976118.8867711758,1,forest
1492,468.0,533.0,889.0,5530.0,2048.0,1205.709,0.001290679,0.052006237,0.84394795,-0.39462036,0.88246566,-0.45948794,14.0,84.0,6.0,19.0,70.0,28.0,21.0,57.0,42.0,31.0,54.0,58.0,257.30063,3129095.4853953077,-1976110.646114864,3,grassland
1493,417.0,416.0,702.0,4929.0,1940.0,1302.8876,0.0016137362,0.06229913,0.8439955,-0.46858442,0.7882049,-0.4351434,5.0,87.0,7.0,10.0,85.0,24.0,12.0,65.0,23.0,29.0,62.0,16.0,94.45245,3144671.5311860857,-1976013.8476648263,1,forest
1496,362.0,310.0,683.0,3048.0,1461.0,541.5045,0.0012945533,0.04076364,0.7876832,-0.36287314,0.52074444,-0.35196275,11.0,77.0,19.0,15.5,61.0,27.0,8.5,77.5,17.0,28.0,51.0,28.0,66.87898,3065371.978724592,-1977803.5314280598,1,forest
1497,493.0,357.0,649.0,3386.0,2181.0,1135.012,0.0033602417,0.07017399,0.74581087,-0.5413428,0.5292138,-0.21645413,3.0,77.0,21.0,15.0,74.0,13.0,3.0,70.5,24.0,13.0,75.0,15.5,46.881374,3068204.6144873155,-1977795.40617678,3,grassland
1498,453.0,351.0,678.0,3141.0,1755.0,1501.6289,0.00493145,0.09563653,0.7479132,-0.4426634,0.50807095,-0.2830882,5.0,69.0,22.0,18.0,66.0,12.5,5.0,67.0,24.0,9.5,55.0,31.0,95.884964,3069621.0436881674,-1977791.1114023912,3,grassland
1499,276.0,262.0,597.0,3812.0,1587.0,718.50836,0.0022205114,0.044407416,0.8649707,-0.45329672,0.6546693,-0.4121133,5.0,79.0,16.0,35.0,60.0,16.0,5.5,75.0,21.0,32.5,49.0,17.0,101.98102,3075286.426533111,-1977773.1197896297,1,forest
1500,343.0,271.0,451.0,3027.0,1373.0,779.52844,0.0031724572,0.050843548,0.7964392,-0.50548244,0.5140778,-0.37590912,7.0,87.0,7.0,20.0,65.0,10.0,8.0,81.5,9.0,7.0,77.0,8.5,70.07038,3076702.7444144716,-1977768.4767953253,3,grassland
1501,715.0,434.0,682.0,2513.0,2211.0,797.5585,0.0058425665,0.06267519,0.55700123,-0.5285171,0.33178332,-0.06392888,4.0,54.0,47.0,28.5,55.0,22.5,3.0,47.0,48.0,32.0,47.0,45.0,122.464874,3078119.0622958373,-1977763.6016524248,2,cropland
1502,581.0,325.0,505.0,2065.0,1886.0,1119.0375,0.013170242,0.11374742,0.56084657,-0.5775826,0.28291455,-0.04530496,8.0,53.0,40.0,18.0,55.0,24.0,8.0,50.0,40.0,12.0,37.0,43.0,119.89714,3079535.380177201,-1977758.726510672,3,grassland
1503,475.0,327.0,540.0,3108.0,1686.0,1028.3278,0.0030845404,0.07107818,0.7348591,-0.51482475,0.48739403,-0.2966208,6.0,65.0,27.0,11.0,56.0,20.0,8.0,61.5,27.5,22.5,45.0,23.0,227.24734,3092282.129789975,-1977710.207305285,2,cropland
1504,668.0,470.0,706.0,2646.0,2197.0,1070.2809,0.008248687,0.07953532,0.59686184,-0.51360655,0.3766471,-0.09271116,6.0,68.0,25.0,32.0,60.0,17.0,6.0,62.5,26.0,7.0,49.0,18.5,207.52263,3093698.447671338,-1977704.2875057077,3,grassland
1505,674.0,433.0,697.0,2635.0,2113.0,1410.6289,0.01048851,0.10534263,0.59262615,-0.50391454,0.36500022,-0.10994104,10.0,56.0,38.0,27.0,70.0,22.0,8.5,49.0,44.5,15.0,44.0,39.0,150.44911,3095114.6542332103,-1977698.367707822,2,cropland
1506,614.0,460.0,659.0,3318.0,2176.0,1300.4054,0.0051546693,0.0842217,0.6876908,-0.535097,0.49881938,-0.20786314,4.0,58.0,36.0,41.0,68.0,26.0,4.5,52.5,38.0,41.0,43.0,35.0,279.64545,3096530.9721145704,-1977692.331837209,3,grassland
1507,430.0,355.0,707.0,3886.0,2010.0,1203.0583,0.0023210049,0.06974615,0.8007414,-0.47957313,0.62592816,-0.3181818,3.0,83.0,13.0,9.0,57.0,11.0,7.0,74.5,21.0,24.0,48.0,32.0,306.85587,3097947.2899959334,-1977686.179893973,3,grassland
1508,309.0,357.0,485.0,3087.0,1187.0,1096.9875,0.0038561225,0.09650826,0.8180212,-0.41985643,0.5663147,-0.44454843,6.0,89.0,8.0,11.0,71.0,32.0,13.0,58.5,27.0,24.5,50.5,52.5,745.8505,3116358.3092587423,-1977597.499254824,3,grassland
1509,308.0,317.0,442.0,2744.0,1151.0,1148.5593,0.0034410954,0.09846392,0.7981652,-0.44507214,0.49858773,-0.40898588,6.0,91.0,10.0,14.0,58.5,31.0,9.5,36.0,64.0,40.5,39.0,65.0,912.628,3120606.8176248698,-1977574.8648593088,1,forest
1511,337.0,399.0,531.0,3808.0,1469.0,1781.7053,0.0014067888,0.110002,0.8373945,-0.46899995,0.6759494,-0.44324428,13.0,80.0,6.0,23.0,65.5,32.0,16.0,74.5,50.0,37.0,47.5,56.0,223.00128,3129103.834357119,-1977526.81037851,1,forest
1512,752.0,664.0,991.0,3909.0,2436.0,1504.9697,0.004534006,0.08738057,0.6773225,-0.42165154,0.58719593,-0.2321513,8.0,79.0,8.0,8.0,86.0,5.5,10.5,68.0,27.0,27.0,60.0,31.5,198.11592,3141848.8028580393,-1977448.3448475301,3,grassland
1513,707.0,601.0,856.0,3266.0,2053.0,1338.0905,0.0056149065,0.08546299,0.6440977,-0.41148162,0.49209645,-0.22805035,12.0,75.0,17.0,16.0,69.0,28.0,17.0,59.5,25.0,28.0,63.5,14.0,40.182514,3143264.7867809315,-1977439.175078541,3,grassland
1514,542.0,476.0,744.0,3660.0,2018.0,922.4501,0.002217114,0.05239378,0.74202764,-0.46126,0.58424526,-0.28918633,5.0,81.0,13.0,10.0,71.0,24.0,9.0,68.5,18.0,25.0,57.0,13.5,31.5,3144680.882023312,-1977429.8892406619,1,forest
1515,422.0,424.0,775.0,4380.0,2107.0,868.6583,0.001701057,0.047302783,0.8242399,-0.46217903,0.7205796,-0.3503931,8.0,89.0,6.0,22.0,78.0,41.0,12.0,61.5,15.0,22.0,59.0,24.5,104.25438,3148929.0564309633,-1977401.4513880494,3,grassland
1518,405.0,323.0,586.0,3190.0,2246.0,946.48975,0.0023381114,0.0637896,0.7746872,-0.5861582,0.5275621,-0.1736571,12.0,62.0,22.0,22.5,60.0,15.0,12.0,61.0,22.0,13.0,63.0,18.0,31.045717,3055460.6478618104,-1979245.6979522007,4,buildup
1519,915.0,558.0,908.0,2768.0,2013.0,979.96875,0.005539179,0.06691978,0.50312245,-0.37829506,0.32917643,-0.15791678,9.0,49.0,43.0,11.0,58.0,21.0,9.0,49.5,41.0,20.0,39.0,27.0,70.44167,3061126.587304208,-1979231.5358157272,2,cropland
1520,226.0,200.0,478.0,3799.0,1618.0,935.98346,0.0020839572,0.045678798,0.88770187,-0.5438931,0.654156,-0.4026214,5.0,75.0,19.0,16.0,71.0,13.0,4.0,74.0,23.0,15.5,58.0,25.0,62.4461,3066792.415427111,-1979215.8646104294,3,grassland
1521,403.0,332.0,619.0,3916.0,1874.0,1631.9506,0.00487262,0.09590361,0.8133827,-0.5034095,0.63439035,-0.35267705,6.0,80.0,14.0,22.0,73.0,12.0,16.0,79.0,16.5,23.0,57.0,21.0,172.2341,3068208.8446279652,-1979211.801707289,3,grassland
1522,692.0,429.0,658.0,2417.0,2117.0,702.6719,0.005084127,0.05793022,0.55484074,-0.5257658,0.3229974,-0.06616671,10.0,55.0,35.0,13.5,55.0,29.0,10.0,43.5,46.0,15.0,49.0,44.5,368.74542,3072458.243550017,-1979198.684339736,3,grassland
1523,609.0,455.0,852.0,3982.0,2412.0,1103.3969,0.0027046204,0.05483575,0.7346983,-0.47794122,0.59285694,-0.2455427,5.0,75.0,18.0,22.0,61.0,13.0,7.0,68.5,21.0,7.0,56.0,30.0,187.39944,3078123.9603534318,-1979179.995007403,2,cropland
1524,397.0,287.0,447.0,3110.0,2149.0,1487.9059,0.008948088,0.101430155,0.77359563,-0.65562403,0.5084523,-0.18273434,4.0,75.0,20.0,10.0,69.0,18.0,3.5,68.5,28.0,10.0,68.0,19.0,27.475946,3082373.136636501,-1979164.9042544789,2,cropland
1525,220.0,188.0,400.0,4059.0,1800.0,877.9579,0.0016769171,0.050758418,0.89717215,-0.6363637,0.687057,-0.38556066,4.0,85.0,14.0,8.0,82.0,10.0,6.0,78.0,17.0,13.0,69.0,14.0,11.301312,3088038.7421204243,-1979143.54505376,2,cropland
1526,285.0,240.0,499.0,4099.0,1931.0,968.64465,0.0014895499,0.058022767,0.86998177,-0.58930045,0.6806339,-0.35953563,5.0,85.0,14.0,9.5,79.0,10.5,5.5,78.0,14.0,33.0,76.0,15.5,72.59836,3089455.171321279,-1979137.973091979,2,cropland
1527,600.0,374.0,591.0,2242.0,2048.0,1067.2437,0.011659503,0.098361835,0.5777621,-0.5521031,0.31487304,-0.045221448,6.0,55.0,37.0,13.0,57.0,21.0,11.0,47.5,43.0,17.0,45.0,37.0,162.88211,3092287.9184034937,-1979126.4809255437,3,grassland
1528,560.0,417.0,718.0,3454.0,2292.0,1261.2058,0.0054505765,0.077927075,0.7209766,-0.52292365,0.5286231,-0.20222764,3.0,63.0,35.0,24.0,55.0,17.0,3.0,58.0,35.0,21.0,45.0,26.0,90.25627,3095120.6654857113,-1979114.6405183126,3,grassland
1529,285.0,224.0,432.0,3329.0,1742.0,834.98047,0.00075405836,0.05283842,0.8422801,-0.6025759,0.5696534,-0.312956,4.0,66.0,26.0,12.0,74.0,15.5,4.0,60.5,33.0,23.0,50.0,22.0,517.34595,3097953.412567926,-1979102.451870884,3,grassland
1530,543.0,357.0,650.0,2909.0,2062.0,851.0015,0.0035093427,0.06161849,0.6853998,-0.520649,0.43848917,-0.17038824,4.0,69.0,22.0,47.0,62.0,13.0,4.0,65.0,25.0,17.0,42.0,39.0,326.1924,3099369.841768783,-1979096.1834264307,3,grassland
1531,199.0,231.0,377.0,3043.0,1169.0,930.58075,0.0018419921,0.08391024,0.8772363,-0.5122898,0.5685953,-0.4449193,7.0,86.0,9.0,11.0,61.0,41.0,11.0,62.0,27.0,41.0,51.5,22.0,643.11957,3107867.8603764507,-1979056.7154864282,1,forest
1532,410.0,449.0,624.0,3700.0,1566.0,1560.4379,0.005154133,0.10159476,0.80048656,-0.43013698,0.6429548,-0.4052412,7.0,67.0,22.0,11.0,82.0,21.0,21.0,66.0,27.0,38.0,55.5,40.5,83.86127,3136193.2161282874,-1978900.353534264,1,forest
1533,247.0,297.0,421.0,4198.0,1531.0,1099.9171,0.0010328889,0.06089451,0.8888638,-0.56864756,0.7342501,-0.4655263,8.0,83.0,7.0,17.5,80.0,10.5,23.5,66.5,26.0,17.0,56.0,9.0,208.18445,3137609.311370668,-1978891.5313657734,1,forest
1534,800.0,583.0,788.0,2197.0,1803.0,615.8585,0.001911372,0.051409166,0.4661328,-0.39174065,0.27664462,-0.0985,46.0,22.0,26.0,48.0,31.0,21.0,49.5,19.5,26.0,45.5,24.0,30.5,6.1811275,3054047.4469261905,-1980665.5593668998,4,buildup
1535,970.0,722.0,948.0,2049.0,1937.0,524.0264,0.0027353168,0.0412057,0.3574031,-0.3428076,0.21659707,-0.028098335,40.0,38.0,21.0,38.5,44.0,23.5,43.5,35.0,22.5,44.0,36.0,19.0,27.68022,3056880.6392863705,-1980658.8260847195,4,buildup
1536,453.0,350.0,636.0,3179.0,1849.0,1565.2737,0.006175518,0.10111387,0.7505506,-0.48812875,0.51348704,-0.2645187,5.0,77.0,18.0,23.0,76.0,15.0,21.5,59.5,31.0,18.5,51.0,32.0,107.61461,3062546.801367747,-1980644.3147081607,3,grassland
1537,468.0,364.0,632.0,3536.0,2070.0,1317.4752,0.0036717057,0.0841421,0.7662338,-0.53219837,0.5633906,-0.2615055,6.0,71.0,22.0,21.5,72.0,15.0,6.5,66.0,25.5,21.0,61.0,22.0,82.135864,3065379.993727927,-1980636.5366145165,2,cropland
1538,323.0,321.0,537.0,4104.0,1661.0,974.68005,0.0020368695,0.062398847,0.8540773,-0.51137394,0.6932781,-0.4237641,4.0,90.0,6.0,13.0,66.0,20.5,10.0,88.0,8.0,11.0,75.0,14.5,272.64215,3075295.777370338,-1980606.0047229577,3,grassland
1539,597.0,402.0,703.0,3393.0,2566.0,1614.5121,0.009137869,0.09977964,0.70075184,-0.569899,0.5007163,-0.1387817,11.0,65.0,20.0,12.0,67.0,14.5,13.0,46.0,43.0,17.0,54.0,21.0,86.84163,3082378.368652569,-1980581.393497166,2,cropland
1540,577.0,408.0,738.0,3551.0,2160.0,1639.1637,0.0040543675,0.08763842,0.7204457,-0.4906833,0.5328603,-0.24356505,5.0,59.0,38.0,18.5,64.0,23.0,5.0,57.0,38.0,9.0,55.0,25.0,65.56334,3090877.2778161634,-1980548.77205905,3,grassland
1541,475.0,369.0,729.0,3436.0,2004.0,1929.6948,0.0036308765,0.09899077,0.75709546,-0.4665203,0.547583,-0.2632353,8.0,80.0,21.0,35.5,54.0,17.0,24.0,71.5,21.0,10.0,42.0,43.0,469.83395,3096543.217258558,-1980525.0896237476,3,grassland
1542,471.0,335.0,624.0,3015.0,1963.0,1256.7875,0.004342377,0.08444355,0.7297762,-0.5175879,0.47717297,-0.21132983,2.0,80.0,26.0,7.0,84.0,7.0,3.0,64.5,31.0,19.0,43.0,56.5,168.22678,3097959.6464594123,-1980518.820748353,3,grassland
1545,473.0,468.0,927.0,4579.0,2098.0,1507.2512,0.0024689436,0.063234605,0.8127474,-0.38710746,0.7381175,-0.37157404,6.0,93.0,37.0,13.0,88.0,31.0,26.0,57.0,26.0,8.0,57.0,35.0,61.57657,3144634.350476161,-1970350.7637613453,2,cropland
1546,603.0,520.0,773.0,3223.0,2119.0,1085.2163,0.0043153763,0.08354545,0.6847883,-0.46542183,0.5061432,-0.20666417,7.0,80.0,12.0,12.0,72.0,25.0,17.0,66.5,15.5,14.0,52.0,58.5,210.26465,3157374.3095999984,-1970263.2747928472,3,grassland
